created_at,tweet_content,keyword,user_location,entities
2021-04-11 14:58:41,"A Folha de SP, de hoje, confirma em matéria, que a imensa maioria do empresariado gaúcho apoia Bolsonaro.
O RS é empreendedor e vive do trabalho de seu povo, que precisa ir para a rua buscar sustento.
A esquerda pede regalias sem trabalhar e a direita pede trabalho!
#BiboNunes",['Bolsonaro'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'bibonunes1', 'name': 'Bibo Nunes', 'id': 3406756888, 'id_str': '3406756888', 'indices': [3, 14]}], 'symbols': []}"
2021-04-11 14:58:41,Minha dose diária de amor 🤒 https://t.co/PUSOEx7aON,[],None,"{'hashtags': [{'text': 'BBB21', 'indices': [34, 40]}], 'urls': [], 'user_mentions': [], 'symbols': []}"
2021-04-11 14:58:42,@iiisinha_ o bolsonaro,['Bolsonaro'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'iiisinha_', 'name': 'isa', 'id': 940399248620834817, 'id_str': '940399248620834817', 'indices': [0, 10]}], 'symbols': []}"
2021-04-11 14:58:42,"Bolsonaro gasta R$ 2,4 milhões em férias e quando a popularidade despenca resolve comer pastel, frango frito e beber caldo de cana-de-açúcar no feirão popular. O golpe tá aí, cai quem quer...",['Bolsonaro'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'LeonelRadde', 'name': 'Leonel Radde', 'id': 35268237, 'id_str': '35268237', 'indices': [3, 15]}], 'symbols': []}"
2021-04-11 14:58:42,"Miriam Leitão aponta Bolsonaro como um genocida que tem empresários, generais e pastores como cúmplices https://t.co/5LBfJ0k5Ja",['Bolsonaro'],Lousã Coimbra Portugal ,"{'hashtags': [], 'urls': [{'url': 'https://t.co/5LBfJ0k5Ja', 'expanded_url': 'https://www.brasil247.com/midia/miriam-leitao-aponta-bolsonaro-como-um-genocida-que-tem-empresarios-generais-e-pastores-como-cumplices', 'display_url': 'brasil247.com/midia/miriam-l…', 'indices': [104, 127]}], 'user_mentions': [], 'symbols': []}"
2021-04-11 14:58:42,"Bolsonaro age como ‘monarca presidencial’ e revela ‘face sombria’, diz Celso de Mello https://t.co/F98f4yYUVc",['Bolsonaro'],None,"{'hashtags': [], 'urls': [{'url': 'https://t.co/PXmHkem755', 'expanded_url': 'https://twitter.com/i/web/status/1381260425707282434', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}"
2021-04-11 14:58:42,"URGENTE: Brasil: é uma fábrica de mutações do Coronavírus que ameaça o mundo! 🤔

https://t.co/vfHhbgKkfD","['Coronavírus', 'Corona']",São Paulo capital,"{'hashtags': [], 'urls': [{'url': 'https://t.co/vfHhbgKkfD', 'expanded_url': 'https://www.cnnbrasil.com.br/saude/2021/04/10/identificamos-mais-de-92-variantes-da-covid-no-brasil-diz-pesquisador', 'display_url': 'cnnbrasil.com.br/saude/2021/04/…', 'indices': [95, 118]}], 'user_mentions': [{'screen_name': 'JSPendot', 'name': 'JSPendot⚖️', 'id': 392806258, 'id_str': '392806258', 'indices': [3, 12]}], 'symbols': []}"
2021-04-11 14:58:42,@tzuyu_web gilberto carla diaz caio fiuk lumena big brother projota juliette lucas thais rodolffo camilla sarah viih tube tiago boninho BBB21 BBB fancam rede bbb edit follow trick paredão globo https://t.co/A3Nze3Sgle,['BBB'],first thought best thought,"{'hashtags': [], 'urls': [{'url': 'https://t.co/cBmflUellx', 'expanded_url': 'https://twitter.com/i/web/status/1381260426609049603', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'tzuyu_web', 'name': 'yasmi.', 'id': 1376225046641971200, 'id_str': '1376225046641971200', 'indices': [0, 10]}], 'symbols': []}"
2021-04-11 14:58:43,"eu acho muito tóxico quando a pessoa trata você que nem lixo e faz questão de se afastar de você / aí você finalmente se toca e responde ao comando, dando um tempo na relação / aí a pessoa inverte e diz que a culpa é sua.",[],São Paulo,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'candyferraz', 'name': 'candy cansada', 'id': 32002278, 'id_str': '32002278', 'indices': [3, 15]}], 'symbols': []}"
2021-04-11 14:58:43,"Eles estão assassinando os brasileiros!
Precisamos de uma CPI da Pandemia séria.
#CPIdaCovid 
Sem vacinas, empurrando tratamento precoce que não existe, não dando oxigênio, não dando insumos necessários, tirando dinheiro da saúde...
Fora Bolsonaro
#CPIdaCovid 
@PTDemocracia https://t.co/0f3CtUJvhD",['Bolsonaro'],Curitiba,"{'hashtags': [{'text': 'CPIDaCovid', 'indices': [51, 62]}, {'text': 'AuxilioEmergencial600', 'indices': [64, 86]}], 'urls': [{'url': 'https://t.co/cY0ZhNoyBH', 'expanded_url': 'https://twitter.com/Susan_Blum/status/1380988916313038862?s=20', 'display_url': 'twitter.com/Susan_Blum/sta…', 'indices': [88, 111]}], 'user_mentions': [{'screen_name': 'cler_moraes', 'name': 'Cler Moraes 🚩@PTDemocracia', 'id': 1220287611404783616, 'id_str': '1220287611404783616', 'indices': [0, 12]}, {'screen_name': 'PTDemocraciaRT', 'name': '@PetistasPelaDemocracia RT🚩', 'id': 1245017980251095040, 'id_str': '1245017980251095040', 'indices': [13, 28]}, {'screen_name': 'PTDemocracia', 'name': 'PetistasPelaDemocracia', 'id': 1329207175332458497, 'id_str': '1329207175332458497', 'indices': [29, 42]}], 'symbols': []}"
2021-04-11 14:58:43,"💉🇧🇷 O Governo Federal e o @minsaude concluíram mais uma entrega de vacinas contra a Covid-19 nesse sábado (10), com o apoio do @MInfraestrutura e empresas aéreas parceiras. Mais 4,4 milhões de doses foram distribuídas em 24h para todo o Brasil.

Fonte: Ministério da Saúde https://t.co/P7h67WlZie",[],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'secomvc', 'name': 'SecomVc', 'id': 1158389772920020993, 'id_str': '1158389772920020993', 'indices': [3, 11]}, {'screen_name': 'minsaude', 'name': 'Ministério da Saúde', 'id': 37717107, 'id_str': '37717107', 'indices': [39, 48]}], 'symbols': []}"
2021-04-11 14:58:43,"pela mor de Deus, tirem logo a Thais e a Viih do BBB PQP Q GURIAS INSUPORTÁVEIS",['BBB'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
2021-04-11 14:58:43,"No momento em que alguns empresários aplaudem Bolsonaro em jantar e revela-se que a maioria do empresariado gaúcho apoia essa excrescência, relembro um fio de 2020 sobre minha experiência, seja cobrindo jornalisticamente setores empresariais, seja como líder patronal por 8 anos.",['Bolsonaro'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'Boscardin', 'name': ""🇮🇹🇧🇷 🇺🇸. ' ."", 'id': 159995198, 'id_str': '159995198', 'indices': [3, 13]}], 'symbols': []}"
2021-04-11 14:58:43,"Já está em alta. Ele gosta de aparecer. Gosta de ficar em alta, então vamos contar a todos que o Senador Kajuru fez jogo de cena com Barroso para derrubar Bolsonaro.  #KajuruTraidor https://t.co/E6q2cvkem3",['Bolsonaro'],"Rio de Janeiro, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'marcusPITTERnew', 'name': '@marcusPITTERfreeNEW', 'id': 1149778158306103296, 'id_str': '1149778158306103296', 'indices': [3, 19]}], 'symbols': []}"
