,created_at,tweet_content,keyword,user_location,entities
122,2021-05-04 12:49:05,Alguem pra me ajudar? @nubank,['Nubank'],Lomas de zamora,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [22, 29]}], 'symbols': []}"
123,2021-05-04 12:49:06,"Wonho &amp; Nike 

Vem ai, confia",['Nike'],@hwaberryberry is my girl💕,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
124,2021-05-04 12:49:18,@amazonilio daddy dá academia e tênis nike,['Nike'],sei não ó ,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'amazonilio', 'name': 'venti do agreste', 'id': 1042281715677454337, 'id_str': '1042281715677454337', 'indices': [0, 11]}], 'symbols': []}"
125,2021-05-04 12:49:28,Acho que minhas compras do shein se perderam no meio do caminho ou o caminhão capotou e perdeu elas,['SHEIN'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
126,2021-05-04 12:49:51,"Pedido em trânsito 🤦🏽‍♀️
Shein enrola em 😒",['SHEIN'],CRVG,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
127,2021-05-04 12:49:55,@hswift89 mais compra toda semana na shein neh o burguêsa safada,['SHEIN'],1994,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'hswift89', 'name': 'leeh', 'id': 1381348072542855172, 'id_str': '1381348072542855172', 'indices': [0, 9]}], 'symbols': []}"
128,2021-05-04 12:50:03,eu só queria conseguir para de tomar Coca Cola mds,['Coca cola'],"Jaraguá do Sul, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
129,2021-05-04 12:50:08,"acho que vou precisar deixar meu nome ir pro spc, dever pra um agiota, perder minha casa num jogo de azar pra @nubank aumentar meu limite",['Nubank'],"zona leste, sp","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [110, 117]}], 'symbols': []}"
131,2021-05-04 12:50:29,"@adiirjr Sim, eles são. Mas se fala de Android/xiaomi o adir pira, ai n pode. 🥰🤪",['Xiaomi'],"Blumenau, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'adiirjr', 'name': 'Adir', 'id': 1069561194602786817, 'id_str': '1069561194602786817', 'indices': [0, 8]}], 'symbols': []}"
132,2021-05-04 12:50:30,tem uma hora que tô presa na shein olhando roupa,['SHEIN'], 𝐉𝐈𝐌𝐈𝐍. 친절하고 사랑스러운 ❥︎ 섹시하고 귀여운 지민이 ... 🜲   그것은 소년 ♡︎ 강하고 재능있는 ✩,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
133,2021-05-04 12:50:31,@LaraHino_ o q é shein?,['SHEIN'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'LaraHino_', 'name': 'Lara', 'id': 1172675605, 'id_str': '1172675605', 'indices': [0, 10]}], 'symbols': []}"
134,created_at,tweet_content,keyword,user_location,entities
135,2021-05-04 13:01:01,@nubank aumenta meu limite nunk? 😩,['Nubank'],"Rio de Janeiro, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}], 'symbols': []}"
136,2021-05-04 13:01:38,Sou uma piada para o @nubank 🤡,['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [21, 28]}], 'symbols': []}"
137,2021-05-04 13:01:42,"#Nubank 

Preciso de 10 mil de limite 

Nunca pedi nada pra vcs 🤣",['Nubank'],None,"{'hashtags': [{'text': 'Nubank', 'indices': [17, 24]}], 'urls': [], 'user_mentions': [{'screen_name': 'luizamodell', 'name': 'Maria Luíza 💋', 'id': 1167037029672202240, 'id_str': '1167037029672202240', 'indices': [3, 15]}], 'symbols': []}"
138,2021-05-04 13:01:58,"Entro no site da Nike é pergunto,pq não sou rico 🤦‍♂️🤯",['Nike'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
139,2021-05-04 13:02:23,sofrendo p achar uma jaqueta da nike d nba,['Nike'],021,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
140,2021-05-04 13:02:31,@S2NTXS tipo coca cola nos mentos nós tamos a explodir?,['Coca cola'],Cuba,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'S2NTXS', 'name': 'santos !! 🗣', 'id': 1256577388156260356, 'id_str': '1256577388156260356', 'indices': [0, 7]}], 'symbols': []}"
141,2021-05-04 13:02:32,@xbabimonteiro acordei com essa linda mensagem porém o aumento foi só de 10 reais. nubank eu sou uma piada pra vc?,['Nubank'],Brasília,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'xbabimonteiro', 'name': 'Babuxa', 'id': 1361471889089171456, 'id_str': '1361471889089171456', 'indices': [0, 14]}], 'symbols': []}"
142,2021-05-04 13:02:33,nubank bem que podia me dar um limite de 50000,['Nubank'],"Maceió, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
143,2021-05-04 13:03:09,@SHOUYOPlCS perfume da Boticário e jogador de lol,['Boticário'],dc: Naomi Aiko#4324    (ela/u),"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'SHOUYOPlCS', 'name': 'foo', 'id': 1370423030766317568, 'id_str': '1370423030766317568', 'indices': [0, 11]}], 'symbols': []}"
145,2021-05-04 13:02:55,"Nubank aumenta meu limite mas não aumenta meu salário, aí é foda",['Nubank'],"Rio Grande do Sul, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
146,2021-05-04 13:03:23,Meu dedinho ta coçando pra finalizar meu carrinho de compras na shein,['SHEIN'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
147,2021-05-04 13:03:44,que absurdo,[],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'dudinha', 'name': 'dudinha', 'id': 3626009357, 'id_str': '3626009357', 'indices': [3, 11]}], 'symbols': []}"
149,2021-05-04 13:03:51,"@nubank Já pedi. Uso muito, pago sempre em dia e tenho que utilizar outros cartões porque só o nu não suporta meus gastos..
Poxinha 🥺",['Nubank'],Rio de Janeiro,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}], 'symbols': []}"
150,2021-05-04 13:04:14,O dia que o @nubank aumentar o meu limite vai ser um milagre e tanto...,['Nubank'],#she/her ,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [12, 19]}], 'symbols': []}"
151,2021-05-04 13:04:15,pensando em compra uma calça da shein sera,['SHEIN'],＠lena,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
152,2021-05-04 13:04:16,único relacionamento tóxico que eu tenho é com o nubank,['Nubank'],"Araporã, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'Jean_CarlossR', 'name': 'Jean', 'id': 1010430409644093441, 'id_str': '1010430409644093441', 'indices': [3, 17]}], 'symbols': []}"
153,2021-05-04 13:04:17,Vcs reclamando da Nubank e eu super feliz q meu crédito foi de 50 reais pra 70 🤡🤡🤡,['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
154,2021-05-04 13:04:48,Os meus 800 pontos da SHEIN voltaram 🥰,['SHEIN'],🌸Portugal,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
155,2021-05-04 13:04:34,exercendo minha burguesia e fazendo comprinhas na shein,['SHEIN'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
156,2021-05-04 13:04:53,ainda bem q q nubank n aumentou meu limite igual de um pessoal aí 800 conto pra mim já é muito,['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
158,2021-05-04 13:05:01,Vejo Nubank nos TT’s e já imagino qual a merda da vez,['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
159,2021-05-04 13:04:52,"Nubank tinha que parar com essa porra de descontar 6,50 quando retira dinheiro no caixa",['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
160,2021-05-04 13:05:08,"Frio bom pra continuar na cama, maaaas... os kit da Nike não cai do céu ne parça, bora trabalhar",['Nike'],"Brasília, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
161,2021-05-04 13:05:18,Lojinhas do insta q compra roupa na shein e vende como se fosse produção exclusiva,['SHEIN'],clareira na mata - 012 ,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
162,2021-05-04 13:05:25,@BNakamatsu Xiii mudando de assunto eu to criando uma conta no nubank deposita 25 mil aqui rapidao so pra eu ver se ta funcionando normal,['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'BNakamatsu', 'name': 'Bia Nakamatsu', 'id': 1261374350537691142, 'id_str': '1261374350537691142', 'indices': [0, 11]}], 'symbols': []}"
163,2021-05-04 13:05:33,nao to enchendo o carrinho da shein nao,['SHEIN'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
164,2021-05-04 13:05:35,"@scarlagabs eu tava em dúvida entre as duas mesmo! Pra PF a Nubank é ótima, mas não vi muita vantagem pra PJ.",['Nubank'],Juiz de Fora - MG,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'scarlagabs', 'name': 'gabs', 'id': 1006941098265272322, 'id_str': '1006941098265272322', 'indices': [0, 11]}], 'symbols': []}"
165,2021-05-04 13:05:48,E a Nubank segue aumentando mais e mais o meu crédito,['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
166,2021-05-04 13:05:53,"próximo carnaval eu irei passar com o umbigo furado, copinho pendurado no ombro, nike no pé e fantasia de jasmine, me aguardem",['Nike'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
